target,horizon,model,n_seeds,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,crps_mean,crps_std,picp_mean,picp_std,pinaw_mean,pinaw_std
DAU,1,NHits,3,7.259532333333333,0.060921111991929955,11.745481,0.10446821628131736,4.184333333333334,0.04380551715632827,5.690041333333333,0.04762862024385421,47.5,0.5,0.045047000000000004,0.00024026859969625711
DAU,1,PatchTST,3,7.2202839999999995,0.11744613927669148,12.085287333333333,0.22207426544364292,4.151566666666667,0.05558429034658352,5.703316,0.1179384447540327,46.0,1.3228756555322954,0.04182333333333333,0.00012913687828553457
DAU,1,TFT,3,7.081987666666667,0.1516542627371,11.612534333333334,0.07423164732331732,4.078833333333333,0.08437400863615102,5.541978,0.11246744191987308,49.333333333333336,4.536885862938734,0.044016,0.00012299186964998975
DAU,1,TimeMixer,1,7.15003,,11.802588,,4.1677,,5.653293,,47.5,,0.042776,
DAU,1,TimesNet,1,6.83291,,11.169296,,3.9324,,5.259809,,51.0,,0.044299,
DAU,1,iTransformer,1,7.656947,,12.566053,,4.4297,,6.029605,,45.0,,0.044344,
DAU,3,DLinear,3,10.785820666666666,0.35212225286302584,17.946925333333336,0.49080664534450935,6.193300000000001,0.17645619853096675,8.538905666666667,0.27187500051555674,52.02,2.0200000000000005,0.06616133333333334,8.463056973300179e-05
DAU,3,GUMNetHet,3,10.539565000000001,0.1652338033091287,17.343187,0.32648030949967,6.0334666666666665,0.08042514117695614,7.333592333333333,0.14988629321700284,67.51,2.2797587591672928,0.11774266666666666,0.0025206954066950196
DAU,3,GUMNet_Adaptive,3,11.033595,0.19574577447035751,18.086477,0.6055167301000038,6.302933333333333,0.13874675972192432,7.8821606666666675,0.13553528138582002,59.59666666666667,1.3342163742561879,0.105682,0.006934962076320249
DAU,3,GUMNet_Decomp,3,11.285119666666667,0.15397735169931015,17.986326000000002,0.19178915806426555,6.4447,0.09771059307976784,7.611513333333334,0.1218449157508564,66.16333333333334,1.3342163742561863,0.12197566666666666,0.0024438218702134053
DAU,3,GUMNet_Fusion,3,10.879394666666665,0.4238258172885804,17.709443333333336,0.21124482129589223,6.273033333333333,0.23368205607905218,7.329034666666668,0.2558519935281595,71.21,4.6284014519054,0.12703166666666668,0.004149823168923393
DAU,3,GUMNet_Mamba,3,10.833348666666666,0.37060326908209146,17.860984666666667,0.35440995329185204,6.163466666666667,0.21848874875684854,7.590123666666667,0.29821046529981676,70.03333333333333,3.7215095503482645,0.11937166666666667,0.0025019301215927895
DAU,3,GUMNet_Patch,3,10.768476,0.14456083040367518,17.586881333333334,0.24260369286211134,6.174666666666667,0.08731634058601728,7.443934666666666,0.13035378888752425,69.19333333333333,2.6269437248127914,0.11817433333333334,0.0024488491855018993
DAU,3,GUMNet_Wavelet,3,10.144673666666668,0.6278332220465358,16.452648,1.640760047728186,5.882366666666667,0.32244468259429143,6.963169000000001,0.3723764749833161,61.95333333333334,1.0504443504219239,0.11199566666666666,0.0040509781946257584
DAU,3,GUMNet_iTrans,3,11.184999,0.017925915123082857,18.383690333333334,0.260680198968647,6.344166666666666,0.009382075108062948,7.618447,0.16262499108992992,65.82333333333334,0.5831237718815158,0.11876466666666667,0.004123659822697952
DAU,3,NBEATS,3,10.861769,0.09361392795946522,17.655784,0.4243270444586321,6.281333333333333,0.0679012027384882,8.485680333333333,0.025583543779807465,49.156666666666666,3.36520925550453,0.06842233333333332,0.0003058387374636057
DAU,3,NHits,3,10.964247,0.22517511846782656,18.051083666666667,0.550467370413845,6.346,0.1207127582320941,8.576435666666667,0.22134750926164445,50.67666666666667,0.2886751345948139,0.06916833333333333,0.0001965358321867393
DAU,3,PatchTST,3,11.754828666666668,0.11950140863325986,18.735052999999997,0.031010123056835256,6.6926,0.08327976945213027,9.231771333333333,0.0658032745107208,52.35666666666666,2.4951619853895903,0.07272366666666667,0.00034181915296445066
DAU,3,TFT,3,11.315333,0.2998096804124248,18.325055333333335,0.3894761328455643,6.5349,0.15001543253945648,8.853906,0.3098062012807359,51.51666666666667,0.505008250757685,0.06956733333333333,0.00024530864912052054
DAU,3,TimeMixer,1,11.020993,,17.878326,,6.4041,,8.703588,,50.0,,0.067272,
DAU,3,TimesNet,1,11.036525,,17.910053,,6.4895,,8.614499,,48.99,,0.068559,
DAU,3,iTransformer,1,10.793291,,17.37869,,6.2008,,8.406045,,52.53,,0.068999,
DAU,5,DLinear,3,14.456137666666669,0.29783636567809063,22.126005666666668,0.6488645801685686,8.610033333333334,0.13583785677539695,11.352793,0.27371888328538796,48.333333333333336,0.7637626158259732,0.083799,0.00028179425118337416
DAU,5,GUMNetHet,3,14.200089333333333,0.2525932505537976,21.55032266666667,0.6497933025988589,8.441466666666667,0.1297163957768391,9.936573000000001,0.22091899055536174,65.66666666666667,0.7637626158259714,0.146373,0.002323419032374491
DAU,5,GUMNet_Adaptive,3,15.028184333333334,0.6883532442535111,23.240688333333335,2.785249917887143,8.953899999999999,0.3296773574269244,10.822672333333335,0.6764070990020239,61.5,5.291502622129181,0.13565066666666667,0.009443675361496368
DAU,5,GUMNet_Decomp,3,14.005452666666665,0.16938228905447444,21.458616666666668,0.08817871950949298,8.313966666666666,0.11691109157532192,9.614252333333333,0.1024237539652459,70.33333333333333,3.7527767497325675,0.150326,0.00573440676966676
DAU,5,GUMNet_Fusion,3,13.897985333333333,0.09837340896976822,20.812375666666668,0.22989177452952586,8.270866666666668,0.040031529240504994,9.392316333333333,0.18192121449224455,71.33333333333333,3.6170890690351163,0.16058366666666668,0.009724630704213576
DAU,5,GUMNet_Mamba,3,13.629116666666667,0.348952060235118,20.606536333333334,0.43405268573795724,8.122266666666667,0.21638785394132776,9.297775666666666,0.5129624092361272,71.83333333333333,2.516611478423585,0.15916833333333333,0.007185473146100648
DAU,5,GUMNet_Patch,3,14.349411666666667,0.00702580631197119,21.680336,0.2904724802748117,8.575733333333334,0.00820751687986877,9.924245333333333,0.04830936245008201,65.5,1.3228756555322954,0.15069033333333334,0.0030878326271566907
